name,osc1 shape,osc1 fm modulation,osc2 shape,osc2 pitch,osc2 tune,osc2 kbd track,osc mix,osc sync,osc ring modulation,osc pulse width,osc key shift,osc mod env on/off,osc mod env amount,osc mod env attack,osc p.env decay,filter type,filter attack,filter decay,filter sustain,filter release,filter freq,filter resonance,filter amount,filter kbd track,filter distortion,filter velocity switch,amp attack,amp decay,amp sustain,amp release,amp gain,amp velocity sens.,arp. on/off,arp type,arp range,arp beat,arp gate,delay on/off,delay time,delay feedback,delay level,chorus on/off,chorus type,chorus delay time,chorus depth,chorus rate,chorus feedback,chorus level,equalizer tone,equalizer freq.,equalizer level,equalizer Q,play mode type,play mode portament,pitch bend range,wheel lfo1 depth sens.,lfo1 on/off,lfo1 destination,lfo1 type,lfo1 speed,lfo1 depth,lfo2 on/off,lfo2 destination,lfo2 type,lfo2 speed,lfo2 depth
CrossDelay,2,0,2,64,76,1,64,0,0,89,0,0,64,0,0,1,0,64,32,64,110,0,0,64,0,1,0,108,107,109,107,64,0,1,0,11,64,1,10,42,105,1,2,64,64,29,0,94,64,64,64,64,0,0,12,20,1,4,2,68,117,1,5,1,19,103
1000 Fathom Flanger,2,86,2,39,81,1,63,0,0,64,0,0,64,0,0,1,0,64,32,64,81,14,64,64,0,1,85,0,127,92,83,3,0,1,0,12,127,1,19,40,96,1,1,64,127,7,127,88,64,64,64,64,0,0,12,20,0,6,1,0,114,1,5,1,6,116
Big Fat Squares,2,0,2,51,74,1,64,0,0,61,0,1,127,127,67,1,0,67,55,64,127,0,0,64,0,1,40,64,92,89,126,22,0,1,0,11,64,0,10,27,65,1,2,96,90,29,0,94,64,64,64,64,0,0,12,127,0,2,1,70,0,0,5,1,28,64
FM Bass Dry,2,36,1,64,66,1,62,0,0,64,-12,0,64,0,0,1,0,64,32,64,81,14,64,64,0,1,0,99,92,47,92,22,0,1,0,11,64,0,8,40,40,0,2,64,64,64,0,40,64,64,64,64,0,0,12,127,0,2,1,0,0,0,5,1,0,0
Test Bass,2,72,2,51,81,1,64,0,0,64,0,0,64,0,0,1,0,64,32,64,116,21,64,64,0,1,0,127,0,0,107,64,0,1,0,11,64,1,8,40,40,1,2,64,64,64,0,40,64,64,64,64,0,0,12,20,1,2,1,0,0,1,5,1,4,13
Razor Strings,1,0,1,51,66,1,45,0,0,64,0,0,64,0,0,1,46,64,32,64,82,0,113,64,0,1,69,81,106,86,120,22,0,1,0,11,64,1,14,3,25,1,2,64,64,16,0,74,104,63,62,64,0,0,12,127,0,2,1,74,0,0,5,1,19,91
Flange Bass,2,0,1,77,74,1,41,0,0,64,-12,1,63,56,98,1,0,64,32,64,83,81,101,64,0,1,0,127,0,59,121,64,0,1,0,13,110,0,18,40,105,1,4,109,104,6,116,42,64,64,64,64,0,0,12,20,0,2,5,0,0,0,6,5,0,0
The Last Arp,2,30,3,39,65,1,64,0,0,52,12,0,64,0,0,2,88,64,0,64,22,62,127,64,0,0,0,64,0,46,112,0,1,1,1,13,64,1,12,0,127,1,2,64,64,26,0,112,64,64,64,64,0,0,12,20,1,3,5,51,79,1,5,5,32,17
MagnumSynth2,1,0,1,51,76,1,64,0,0,64,0,0,64,0,0,2,0,64,32,64,15,16,64,64,0,1,0,64,107,63,119,64,0,1,0,11,64,1,10,26,42,1,4,64,64,45,0,81,64,64,64,64,0,0,12,20,0,2,1,0,0,1,5,1,49,19
ReleaseBass,1,8,3,39,63,1,64,0,0,64,12,1,64,63,3,2,0,8,84,10,28,30,64,96,0,1,23,83,0,86,127,36,0,1,0,11,64,0,5,5,18,1,2,64,64,64,0,83,64,64,64,64,0,0,12,20,0,2,1,64,0,1,6,1,4,64
Crystaline Pipes,3,0,3,77,76,1,95,0,1,0,0,0,64,0,0,2,0,64,32,64,15,16,64,64,0,0,64,64,107,64,83,21,0,1,0,11,64,1,15,41,20,1,4,64,64,45,0,81,64,64,64,64,0,0,12,20,0,2,1,0,1,0,5,1,49,70
Bottom Base,0,0,2,64,96,1,65,1,0,47,-12,0,99,56,90,1,0,64,32,64,45,74,65,64,0,0,0,108,0,78,127,45,0,4,0,13,64,1,1,1,127,1,4,64,84,28,0,63,63,100,63,58,1,23,12,20,0,2,5,0,0,0,6,5,0,0
Awaken,2,0,1,51,75,1,50,0,0,64,0,0,64,0,0,0,103,89,90,83,44,84,127,64,0,1,110,64,90,93,107,22,0,1,0,11,64,1,8,40,127,1,2,112,32,51,0,108,64,64,64,64,0,0,12,127,1,2,1,73,0,1,4,1,54,127
Beliano XVI,0,118,3,77,64,1,26,0,0,60,0,1,127,114,34,1,0,0,68,0,108,2,0,64,0,1,0,99,0,85,81,0,0,1,0,14,64,0,8,8,40,1,2,64,90,23,0,114,64,64,64,64,0,0,12,20,0,3,5,84,16,0,5,1,42,100
Chimes Detuned,0,49,3,73,76,1,64,0,0,122,24,1,79,40,96,1,0,64,85,67,108,37,127,64,0,1,0,127,0,100,92,22,0,1,0,11,120,0,1,40,97,0,4,46,50,26,0,76,64,64,64,64,0,0,12,127,0,2,3,73,1,0,5,1,1,88
Absent Emulator,2,41,2,89,85,1,64,0,0,103,-12,1,86,12,84,1,0,64,32,64,127,42,64,64,0,0,85,64,107,118,96,64,0,1,0,11,64,1,19,40,114,1,4,64,90,4,95,90,64,64,64,64,0,0,12,20,1,4,5,11,84,1,6,1,32,49
MagnumLead,2,0,1,51,76,1,64,0,0,64,0,0,64,0,0,2,0,64,32,64,15,16,64,64,0,0,5,100,90,64,120,12,0,1,0,11,64,1,10,26,42,1,2,64,64,45,0,81,64,64,64,64,2,22,12,7,1,2,5,78,0,1,5,1,49,70
Synth for Solida,2,44,1,51,65,1,79,0,0,103,0,0,64,0,0,1,0,64,32,64,93,20,64,64,0,1,0,64,107,64,127,64,0,1,0,11,64,1,8,36,44,1,2,64,64,64,0,82,64,65,65,61,0,0,12,20,1,1,1,64,1,0,5,1,64,64
More AnaStrings,1,0,1,51,81,1,64,0,0,64,0,0,64,0,0,1,40,64,32,64,100,14,64,64,0,0,66,64,107,85,118,64,0,1,0,11,64,0,8,40,40,1,2,64,64,64,0,40,64,64,64,64,0,11,12,20,1,2,5,64,1,0,5,1,64,64
The Horizon,2,42,2,57,81,1,64,0,0,64,0,0,64,0,0,1,108,64,101,95,51,92,74,64,0,1,97,64,107,108,125,17,0,1,0,11,64,1,8,40,99,1,2,6,122,30,0,92,64,64,64,64,0,0,12,20,1,1,5,77,1,1,3,5,0,24
Delay Lead,0,92,1,64,81,1,64,0,0,62,0,1,31,56,86,1,0,127,127,93,38,84,64,64,0,0,0,127,127,72,127,33,0,1,0,14,64,1,15,42,78,1,2,64,64,34,0,127,64,64,64,64,2,10,12,20,0,2,1,127,90,1,3,5,12,127
Talking Bass,2,0,2,64,66,1,127,0,0,64,-12,0,85,47,10,3,0,64,32,64,73,75,0,64,105,1,0,64,92,0,127,85,0,1,0,11,64,0,8,40,40,1,2,64,87,33,0,84,51,80,79,44,0,0,12,127,1,1,1,75,1,1,5,4,37,90
MagnumSynth,2,0,1,51,76,1,64,0,0,64,0,0,64,0,0,2,0,64,32,64,15,16,64,64,0,1,64,64,107,64,127,64,0,1,0,11,64,1,10,26,42,1,2,64,64,45,0,81,64,64,64,64,0,0,12,20,0,2,1,0,0,1,5,1,49,70
Pro53-Lead,1,0,1,89,69,1,44,0,0,64,0,0,64,0,0,1,0,64,127,115,92,0,127,0,0,1,0,64,127,78,101,35,0,1,0,11,64,1,12,0,69,1,4,56,96,30,0,81,64,64,64,64,2,24,2,18,1,2,5,73,0,0,5,1,65,64
Fast Picked Mandolin,2,0,1,77,75,1,26,0,0,100,0,0,0,0,0,1,43,64,32,64,116,13,0,64,0,1,9,64,48,79,68,24,1,1,0,15,1,1,4,0,127,1,2,42,105,35,0,80,63,64,64,64,0,0,12,127,0,1,5,74,101,0,5,1,0,107
 Dr.Chownings Piano,0,58,3,102,66,1,32,0,0,64,12,0,64,0,0,1,0,64,32,64,64,0,64,64,0,0,0,127,0,92,107,58,0,1,0,12,64,1,1,10,93,1,2,79,77,40,0,105,64,64,64,64,0,0,12,20,1,2,5,64,1,1,4,5,51,24
Just Another Lead,1,0,1,39,66,1,50,0,0,64,0,0,33,0,0,1,0,83,76,64,92,30,104,64,0,1,0,80,105,84,103,7,0,4,1,13,118,1,11,21,12,1,2,64,113,21,17,96,86,64,64,0,2,25,12,39,1,2,1,73,1,0,4,0,73,127
Rythmic Noise,0,92,4,64,81,1,111,1,0,64,0,1,31,56,86,1,0,101,0,93,24,84,64,64,0,0,0,64,0,72,127,33,1,1,0,14,64,1,15,42,124,1,2,64,64,64,0,127,64,64,64,64,0,0,12,20,1,2,1,127,90,1,3,5,12,127
Zeon Flux2,2,0,2,64,63,1,64,0,0,78,-12,0,64,0,0,3,0,50,52,92,48,79,0,64,0,1,64,64,107,108,96,0,1,1,0,15,106,1,13,23,116,1,2,64,64,42,0,103,64,63,63,64,0,0,12,20,1,3,1,3,54,0,5,1,64,64
SynChoir Ahhhs,2,0,2,64,66,1,127,0,0,64,0,0,85,47,10,3,0,64,32,64,73,75,0,64,105,1,60,64,92,82,127,85,0,1,0,11,64,0,8,40,40,1,2,64,87,33,0,84,51,80,79,44,0,0,12,127,1,1,1,75,1,1,5,4,37,90
Odens Keys,2,13,2,44,66,1,66,0,0,64,12,0,0,0,0,1,0,64,32,111,81,14,64,64,0,1,0,64,107,64,116,64,0,2,0,0,0,1,2,2,108,1,2,55,64,55,0,96,64,64,64,64,0,0,12,20,0,3,5,0,0,0,1,5,0,0
Zeon Flux,2,0,2,64,63,1,64,0,0,78,-12,0,64,0,0,3,0,50,52,92,48,79,0,64,0,1,64,64,107,108,96,0,0,1,0,12,106,0,6,0,89,1,2,64,64,42,0,103,64,63,63,64,0,0,12,20,1,3,1,3,54,0,5,1,64,64
Filter Skelter,0,48,2,51,63,1,55,0,0,64,0,1,104,33,85,1,41,64,32,64,6,84,127,64,0,1,93,64,107,62,127,64,0,1,0,14,11,1,13,18,78,1,2,64,64,38,0,91,64,64,64,64,0,0,12,20,1,3,1,22,127,0,5,1,64,64
house chord 8000 (*),1,0,1,61,62,1,61,0,0,127,0,0,64,0,0,1,0,56,0,0,66,60,96,64,35,0,0,0,127,0,106,60,0,1,1,11,45,1,3,0,60,0,2,64,64,50,64,40,64,113,89,64,1,19,5,127,1,4,2,107,37,1,3,1,15,113
Goa Bass Arp II,1,0,4,64,64,1,11,1,0,64,-24,1,117,0,84,1,0,66,3,61,0,17,114,64,0,1,0,74,0,0,127,0,1,2,1,14,88,0,8,18,13,0,2,64,64,50,64,40,70,104,108,96,1,0,12,127,1,3,0,12,0,0,3,1,15,41
FlangeBass,1,15,1,51,77,1,16,0,0,127,-12,0,64,0,0,1,0,70,0,0,48,0,102,64,0,1,0,58,107,0,78,48,0,1,0,11,64,0,8,40,20,1,1,33,98,16,94,59,64,64,64,64,1,0,12,0,0,2,1,64,0,0,2,1,64,0
Digital Pizzz,1,0,4,64,69,1,105,1,1,64,12,1,127,0,18,1,0,87,6,117,43,7,90,63,21,0,0,81,0,99,96,36,0,1,2,14,100,1,8,40,23,1,2,61,73,44,78,77,88,102,84,26,0,0,12,9,1,2,5,72,0,1,7,1,72,18
...Chip Arp ...,1,0,1,51,74,1,127,0,0,65,-24,0,64,30,112,1,0,64,38,43,34,0,117,64,127,1,0,63,107,0,120,0,1,1,2,14,116,0,8,40,6,0,2,64,116,50,114,118,56,46,86,61,0,0,24,20,1,5,1,41,99,1,6,1,69,80
Hardcore Kick,1,0,3,39,62,1,127,0,0,127,0,1,101,0,51,1,0,0,0,0,62,0,63,64,0,0,0,63,0,34,127,124,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,14,87,12,0,0,12,0,0,2,1,64,0,0,2,1,64,0
ChoirPad 7 (*),2,36,3,98,62,1,5,0,0,41,0,0,70,0,45,1,0,62,33,62,79,43,63,125,35,0,58,0,127,92,127,41,0,1,0,11,64,1,8,40,58,1,4,73,110,32,81,70,95,54,5,24,0,0,5,0,1,2,1,72,2,1,4,1,74,36
AutoSeq FX,1,36,3,39,38,1,53,0,1,49,0,1,107,0,116,1,0,104,64,90,33,87,70,83,50,0,26,80,46,86,124,41,1,2,2,6,97,1,8,80,11,1,2,81,58,48,64,42,81,79,90,66,0,0,12,24,1,2,2,46,4,1,5,2,62,68
Wake Up Dance Lead,1,12,2,39,63,1,42,0,0,67,0,0,84,0,64,1,0,57,0,0,127,30,89,60,0,1,0,0,127,0,96,40,0,1,2,14,82,1,5,11,17,0,2,64,64,50,64,40,90,114,94,64,1,0,12,13,1,2,1,78,1,0,5,0,54,60
Phazer Wind,2,43,1,41,52,1,58,0,0,41,-12,0,36,0,0,1,110,118,109,116,47,91,105,76,22,1,47,0,127,102,113,30,0,1,0,11,64,1,7,44,63,0,2,69,57,42,64,18,103,58,23,36,1,0,12,12,1,2,5,39,24,1,5,1,77,72
Trancizer 2,1,63,2,84,62,1,0,0,0,127,12,0,64,0,0,1,9,115,100,115,6,96,90,41,52,0,53,0,127,90,84,56,0,1,1,14,102,1,8,40,36,0,2,64,64,50,64,40,107,103,78,64,0,0,12,107,1,3,2,63,54,1,2,2,109,113
SyncPadStringGated,1,0,1,21,64,1,42,1,0,64,-12,1,117,18,127,1,60,121,25,93,98,26,87,47,16,1,76,62,127,87,77,53,0,1,0,11,64,1,8,40,55,0,4,64,64,50,64,40,71,79,67,64,0,0,12,127,1,7,1,62,0,1,1,2,98,107
Soft StringPAD4000,1,6,2,64,69,1,74,0,0,66,0,0,106,0,99,1,108,127,6,118,65,7,83,50,0,0,55,88,127,115,46,42,0,2,3,7,118,1,8,40,68,1,4,72,73,44,78,77,88,109,114,26,0,0,12,8,1,2,1,72,2,0,5,1,64,64
Vintage Caution,1,0,1,39,87,1,54,0,0,127,0,1,64,0,0,1,0,84,78,108,14,0,111,64,0,0,53,54,127,71,127,64,0,1,0,11,68,0,8,40,11,0,2,64,64,50,64,30,64,7,86,64,0,0,12,9,1,2,1,60,3,0,3,1,34,10
Sad Lovely Girl (*),3,29,2,58,30,0,93,0,0,14,-6,0,64,0,0,0,84,110,23,49,86,60,15,48,14,0,76,7,123,98,78,0,1,2,3,2,79,1,10,72,89,0,2,38,49,10,9,68,67,35,102,44,0,63,14,108,1,7,3,71,8,1,7,0,32,24
VacPad (*),2,0,1,67,62,1,65,0,0,71,0,0,64,0,0,1,0,87,0,34,40,36,113,64,33,1,0,0,127,36,83,39,0,1,0,11,64,1,8,40,20,0,2,64,64,50,64,40,64,116,97,64,1,0,3,60,1,3,1,64,79,1,2,1,69,5
BadDigital022,1,0,1,51,62,1,74,0,1,76,-12,1,62,127,0,0,50,105,104,110,118,35,73,0,83,0,43,16,127,23,89,48,0,3,1,2,13,1,5,7,14,0,2,123,42,26,64,63,76,73,9,51,1,81,12,71,1,7,1,94,0,0,3,2,2,49
This is a Test,1,0,1,37,59,1,64,0,0,40,12,1,83,0,102,2,0,67,19,77,9,76,89,60,97,0,0,65,54,21,79,54,1,2,1,14,75,1,5,15,53,1,1,11,98,66,64,99,56,68,31,26,1,0,12,86,1,3,0,24,6,1,3,1,17,37
TechnoXSynth3000,2,0,2,26,77,1,115,0,0,86,12,1,60,0,0,1,0,40,127,127,55,18,94,65,0,1,27,67,60,69,84,36,0,1,0,8,31,1,12,42,11,1,4,31,86,65,64,123,88,23,23,55,1,4,12,9,1,2,1,67,0,1,5,1,87,2
Acid City (*),1,83,1,57,81,1,32,0,0,127,0,0,64,0,0,0,0,88,4,15,7,96,90,64,30,0,0,80,127,62,90,45,0,1,2,14,64,0,5,40,0,0,2,64,64,50,64,40,104,62,60,64,1,0,12,20,0,2,1,64,0,0,5,1,64,110
Phaser Hell (*),1,0,1,51,52,1,58,0,0,127,0,0,64,0,0,1,115,127,15,0,84,39,75,64,0,0,60,0,127,93,114,48,0,1,0,11,64,1,8,40,63,1,4,77,64,58,90,96,96,60,27,36,0,0,12,58,1,2,1,84,1,1,3,1,9,36
TranceARP,1,21,1,39,127,1,30,0,0,64,0,0,64,0,0,1,0,62,32,62,105,54,95,64,62,0,0,80,112,0,63,0,1,1,1,14,86,1,8,40,20,0,2,82,72,51,64,127,87,108,96,48,1,0,12,20,1,1,5,98,1,1,2,1,90,1
Harsh Lead Trance 02,2,8,1,39,62,1,19,0,0,127,0,1,77,0,31,2,0,0,0,0,33,30,63,23,0,0,0,0,127,0,73,41,0,1,0,11,64,1,8,40,22,0,2,64,64,50,64,40,70,106,84,64,0,0,12,0,0,5,0,64,58,1,5,1,64,58
 Digital80,1,0,4,64,69,1,105,1,1,64,0,0,64,0,0,1,0,87,6,117,60,7,76,63,0,0,0,88,0,115,107,36,0,1,0,11,64,1,8,40,34,1,2,61,73,44,78,77,88,102,84,26,0,0,7,127,1,7,5,72,19,0,5,1,64,64
RobosPad (*),1,44,3,41,52,1,0,0,0,6,0,0,36,0,0,1,110,127,54,82,17,91,111,76,22,0,47,0,120,46,127,31,0,1,0,11,77,1,8,65,63,0,2,69,70,42,64,18,68,60,24,41,0,0,12,127,1,4,2,97,0,1,3,1,39,7
80 Keys (*),1,25,2,118,65,1,60,0,1,56,0,1,98,0,80,1,0,61,0,38,100,0,72,9,12,1,0,72,102,82,115,49,0,1,0,11,64,1,8,40,12,0,2,64,124,6,64,86,104,111,88,64,0,0,12,92,0,1,1,17,11,0,1,1,102,68
Ecoutez II,0,24,3,39,71,1,49,0,0,127,0,1,103,0,66,1,98,121,0,100,69,92,85,64,31,0,82,0,127,96,120,47,1,1,2,11,110,1,6,40,82,1,4,70,105,38,64,40,97,90,42,18,0,0,12,0,1,3,1,88,5,0,7,0,112,65
Wrong is...,1,27,2,115,62,1,67,0,0,39,-24,0,64,0,0,1,0,0,0,0,106,0,63,22,0,1,73,0,127,99,26,48,0,1,0,11,64,1,8,40,38,1,1,2,124,6,125,86,87,57,43,64,1,0,12,92,1,1,1,17,11,1,1,0,102,5
CreamChordStab,1,0,1,68,112,1,61,0,0,44,-12,0,64,0,0,1,0,47,9,107,31,39,115,64,18,0,0,68,39,0,127,36,0,1,2,11,64,1,8,0,19,0,2,64,64,50,64,40,97,27,13,54,1,0,12,127,1,3,0,64,0,1,3,1,21,28
Chime Pad (*),3,44,3,98,52,1,58,0,0,127,0,0,64,0,0,1,0,119,37,109,34,105,111,18,13,0,47,79,127,106,127,46,0,1,0,11,64,1,8,88,66,0,4,35,70,14,119,40,40,58,8,39,0,0,12,113,1,6,2,90,0,1,3,1,76,38
B-Lead (*),2,23,1,81,69,1,74,0,0,77,0,1,64,1,81,1,0,105,32,90,62,95,127,102,27,1,1,64,115,64,127,29,0,1,1,11,64,1,5,40,43,0,2,64,64,50,64,40,67,57,16,36,2,0,12,10,1,2,1,79,5,1,5,1,64,0
Broken ARP,1,127,1,64,62,1,0,0,0,127,0,0,64,0,0,0,0,11,0,0,42,120,81,63,127,0,0,0,127,0,127,0,1,1,1,14,99,1,8,0,14,1,2,64,64,56,64,40,78,101,102,64,1,0,12,0,1,3,2,63,32,0,3,1,8,8
70s PortaSynth,1,2,1,39,85,1,9,0,0,127,0,0,64,0,0,1,0,0,121,0,30,23,99,14,36,0,0,0,127,0,64,28,0,1,2,14,64,1,8,40,20,0,2,64,64,50,64,40,64,103,101,64,1,56,12,14,1,2,1,71,0,0,2,1,64,0
Stabzz 5000 (*),1,0,1,47,76,1,72,0,0,69,0,1,88,4,25,1,0,91,99,0,35,48,108,122,36,1,0,87,79,36,108,66,0,1,0,11,69,1,6,50,4,0,2,68,55,46,64,50,63,12,27,61,1,0,12,83,1,3,1,65,11,0,5,1,72,59
Fat & Brassy (*),1,13,2,51,81,1,65,0,0,127,-12,0,64,0,0,1,50,72,0,64,52,10,112,64,43,1,0,86,105,0,118,42,0,1,0,11,64,0,8,40,9,0,2,64,64,50,64,40,95,56,46,64,1,30,12,20,1,2,1,64,0,1,5,1,72,72
TranceAddiction 4,1,20,1,39,62,1,65,0,0,127,0,0,64,0,0,1,0,62,0,0,118,22,105,0,0,0,0,0,127,0,83,40,0,1,0,11,64,1,8,40,13,0,2,64,64,50,64,40,90,111,100,64,1,0,12,8,1,2,1,71,0,0,2,1,64,0
Dark Pad (*),2,0,2,77,104,1,62,0,0,127,-12,0,64,0,0,1,112,127,61,114,40,0,109,64,0,0,0,92,101,108,84,34,0,1,0,11,64,1,8,40,57,0,2,64,64,50,64,40,85,96,99,64,0,0,12,127,1,4,1,59,0,1,5,1,57,58
Captain L,2,0,1,42,62,1,30,0,0,51,0,0,66,0,72,1,0,0,0,0,0,0,63,64,0,0,0,0,127,0,92,65,0,1,0,11,64,1,8,40,46,0,2,64,64,50,64,40,81,98,103,78,0,0,12,113,1,3,0,66,98,0,2,1,64,0
- I Feel Love (*) -,1,0,1,77,62,1,66,0,0,49,-12,0,64,0,0,0,0,71,0,0,12,14,105,64,0,0,0,70,0,0,127,36,0,1,0,11,64,1,5,0,62,0,2,64,64,50,64,40,78,97,31,78,0,0,12,0,0,2,1,64,0,0,2,1,64,0
Plastic Bass ,2,0,2,51,69,1,55,0,0,5,-12,1,127,0,11,1,0,55,31,62,10,0,99,64,0,1,0,79,0,0,36,43,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,42,22,24,107,1,0,12,61,1,5,0,0,0,0,5,1,64,64
Coarse Trasher,1,12,2,57,63,1,0,0,0,86,-12,1,84,0,64,1,0,0,0,0,110,23,87,99,0,1,0,0,127,0,84,0,0,1,2,14,82,1,5,11,23,0,2,64,64,50,64,40,72,70,61,64,1,0,12,85,1,7,1,80,0,0,5,0,54,60
Girly Pad,3,37,3,64,74,1,4,0,0,127,0,0,73,0,110,1,0,119,0,116,66,116,108,64,13,0,78,0,127,96,127,23,0,1,0,11,64,1,4,88,75,0,4,35,114,14,119,38,107,58,20,39,0,0,12,51,1,1,1,86,8,1,4,1,76,33
Mutrumpet Lead,2,0,4,34,65,1,62,1,0,75,0,1,71,42,20,1,54,88,36,74,56,12,95,65,61,1,2,89,106,30,54,66,0,4,0,18,64,1,8,36,27,1,2,32,83,49,64,62,59,35,104,65,1,66,12,127,1,5,1,67,20,1,3,1,27,50
DECIMATOR ARP,2,0,1,64,62,1,24,0,0,88,-24,0,64,0,0,1,0,89,0,0,18,83,82,64,0,0,0,0,127,0,127,49,1,2,2,14,99,1,8,0,19,1,4,25,91,50,64,40,66,8,74,63,1,0,3,0,0,5,2,64,68,0,2,1,64,0
Ph BASS (*),1,0,1,64,62,1,0,0,0,127,-24,0,64,0,0,1,0,72,0,0,25,0,97,64,0,0,0,0,127,0,106,50,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,43,36,48,17,1,0,12,11,1,2,1,64,0,0,2,1,64,0
Acid Bump,1,30,1,57,66,1,32,0,0,127,0,0,64,0,0,0,0,85,0,15,8,109,85,56,127,0,0,0,127,0,104,45,0,1,0,11,64,1,6,19,11,0,2,64,64,50,64,40,80,29,43,50,1,0,12,0,0,2,1,64,0,1,3,1,12,110
Tri Pad (*),3,37,3,51,74,1,62,0,0,127,0,0,73,0,110,1,0,127,15,101,98,116,75,64,13,0,60,0,127,96,127,52,0,1,0,11,64,1,4,88,63,1,4,77,114,14,90,96,96,58,29,39,0,0,12,32,1,1,1,86,1,1,3,1,76,33
PWM String +,2,0,2,64,83,1,66,0,0,127,0,0,64,0,0,1,0,0,0,0,94,29,63,64,0,0,71,0,127,96,62,66,0,1,0,11,64,1,8,40,51,1,4,70,62,55,80,40,64,104,96,64,0,0,12,9,1,2,1,73,0,1,5,1,48,74
TechnoChoir (*),2,9,1,51,62,1,26,0,0,33,0,0,64,0,0,1,0,0,0,0,92,23,63,60,0,0,64,0,127,78,127,45,0,1,0,11,64,1,8,40,42,1,4,77,96,41,89,69,93,53,24,28,0,0,3,127,1,4,2,97,0,1,2,1,84,2
Flying Saucer,0,22,1,0,0,0,0,0,0,127,12,0,64,0,0,1,0,0,0,0,127,0,95,60,0,0,47,0,127,62,67,67,0,1,0,11,64,1,8,40,20,1,4,64,64,50,64,40,36,64,64,64,1,0,12,20,0,2,1,64,0,0,5,1,64,64
Kick Drum 18,0,0,1,34,81,1,127,0,0,64,0,1,104,0,50,0,0,64,32,64,0,0,127,67,0,0,0,63,0,64,103,64,0,1,0,11,64,0,9,0,20,0,2,64,64,50,64,40,64,7,85,64,1,0,12,0,1,2,1,64,0,0,5,1,64,64
Nitro Deluxe (*),1,13,1,67,71,1,66,0,0,127,0,0,64,0,0,1,54,72,0,0,52,10,127,64,25,0,43,86,0,0,105,61,0,1,0,11,64,1,8,40,11,0,2,64,64,50,64,40,64,107,93,64,1,0,12,0,0,2,1,64,0,1,2,1,72,1
Flanger ON,1,0,3,51,56,1,59,0,0,17,-24,0,0,0,3,1,72,64,76,62,78,82,105,102,45,1,0,0,127,72,86,42,0,3,1,14,111,1,9,0,79,1,2,49,118,5,120,102,41,55,9,64,1,13,24,127,1,2,1,78,0,0,5,1,64,2
Grumly Bass,1,0,1,51,55,1,65,0,0,65,-12,1,107,0,10,0,0,79,24,46,15,39,114,65,69,0,0,77,107,35,77,64,0,1,0,11,64,1,8,58,3,0,4,64,64,50,64,1,48,26,67,76,1,0,12,20,1,2,0,0,5,0,1,0,3,2
HardSync Lead II,1,0,2,64,78,1,68,1,0,64,-24,1,102,54,119,1,49,105,32,98,76,53,79,26,37,0,14,79,118,52,50,45,0,1,0,11,64,1,8,40,16,0,2,64,64,50,64,40,78,110,93,64,0,0,12,20,1,3,1,20,90,0,5,1,64,64
FM Sprawl,3,49,3,77,62,1,0,0,0,127,-24,0,64,0,0,1,0,65,0,0,38,88,78,64,61,0,0,0,127,0,82,0,0,1,1,14,96,1,8,40,36,0,2,64,64,50,64,40,47,58,32,64,1,0,12,42,1,6,1,28,75,1,3,1,61,89
raBASS,2,0,1,77,63,1,78,0,0,64,-24,1,108,0,26,0,0,60,69,81,32,99,105,60,51,0,4,87,54,54,109,46,0,2,0,11,124,1,8,40,2,0,2,64,64,50,64,40,55,8,81,0,1,0,12,105,1,6,0,0,0,0,5,1,12,64
Braincrash HardSync,1,0,2,64,62,1,127,1,0,127,-24,1,103,35,105,1,0,0,0,0,91,45,63,63,0,0,0,0,127,0,109,33,0,1,0,11,64,1,8,40,12,0,2,64,64,50,64,40,64,64,64,64,0,0,12,127,1,4,1,108,0,0,2,1,64,0
FilterDanceLead,1,15,1,39,63,1,36,0,0,65,0,0,84,0,64,1,6,59,0,0,38,30,110,60,0,1,0,0,127,0,96,39,0,1,2,14,82,1,5,11,24,0,2,64,64,50,64,40,76,114,94,64,1,0,12,7,1,2,1,78,1,1,3,1,4,123
Sync Section,1,0,1,64,66,1,76,1,0,127,-24,1,114,114,120,1,66,0,60,96,17,94,95,64,41,0,94,62,127,108,102,42,0,1,2,6,127,1,8,40,48,0,2,64,64,50,64,40,64,64,64,64,0,0,12,20,1,3,1,22,127,1,1,1,5,70
Steady Lead II (*),1,0,1,64,127,1,127,0,0,64,-12,1,114,11,17,0,0,62,32,62,127,0,81,66,54,0,0,72,110,0,90,76,0,1,0,11,64,1,8,0,9,0,2,64,64,50,64,30,64,108,81,64,1,12,12,11,1,2,1,64,0,1,5,1,64,64
Not in Tune,2,0,3,64,0,0,71,0,0,2,0,1,116,0,80,1,0,0,17,0,51,127,111,64,0,1,35,85,60,60,76,66,0,2,1,11,92,1,8,40,20,1,2,64,64,50,64,40,73,64,72,64,1,0,12,20,0,3,2,66,27,0,5,4,64,95
Mainline FX (*),2,18,4,64,82,0,61,0,0,63,0,0,96,0,61,3,0,89,107,42,15,0,127,63,3,0,0,37,127,62,81,40,1,1,1,14,20,1,5,0,54,1,1,18,47,23,64,28,63,48,66,33,2,0,12,127,1,3,0,79,0,1,5,1,64,64
